kp_0,kp_1,kp_2,kp_3,kp_4,kp_5,kp_6,kp_7,kp_8,kp_9,kp_10,kp_11,kp_12,kp_13,kp_14,kp_15,kp_16,kp_17,kp_18,kp_19,kp_20,kp_21,kp_22,kp_23,kp_24,kp_25,kp_26,kp_27,kp_28,kp_29,kp_30,kp_31,kp_32,kp_33,kp_34,kp_35,kp_36,kp_37,kp_38,kp_39,kp_40,kp_41,kp_42,kp_43,kp_44,kp_45,kp_46,kp_47,kp_48,kp_49,kp_50,kp_51,kp_52,kp_53,kp_54,kp_55,kp_56,kp_57,kp_58,kp_59,kp_60,kp_61,kp_62,label
0.5158063352108002,0.8869996130466461,3.387134199783759e-07,0.45289782881736756,0.8414994776248932,-0.029698100313544272,0.41599954962730407,0.7620316088199616,-0.0392575416713953,0.449288472533226,0.6963905215263366,-0.0459596686065197,0.4984533220529556,0.6528017103672028,-0.052290701866149904,0.4245073974132538,0.6074882328510285,-0.018331996444612742,0.3776553988456726,0.4983145982027054,-0.03512225467711687,0.3554810255765915,0.43082051873207095,-0.04861723333597183,0.33954859972000123,0.36684955954551696,-0.06020069196820259,0.47250390946865084,0.5883487462997437,-0.028208236023783684,0.45187759697437285,0.4497342944145203,-0.044520485773682596,0.4431174248456955,0.3672115087509155,-0.05937136150896549,0.43664176762104034,0.2969822347164154,-0.06966997385025024,0.5148175656795502,0.6039052903652191,-0.04378339499235153,0.5193924605846405,0.4880383133888245,-0.07494710758328438,0.5180857121944428,0.4116444826126099,-0.09971713647246361,0.5168527960777283,0.3391497522592545,-0.11480294018983841,0.5560963809490204,0.6526344776153564,-0.061197098717093466,0.5421960294246674,0.5678104519844055,-0.08740157410502433,0.5227725207805634,0.6077266156673431,-0.08710439503192902,0.5080078363418579,0.6638024330139161,-0.08611259758472442,w
0.5178315103054046,0.8928359746932983,3.527154206039995e-07,0.4543032020330429,0.8453246891498566,-0.028122798725962638,0.41752972900867463,0.7665696740150452,-0.03777102679014206,0.4489619642496109,0.7027605593204498,-0.04502128176391125,0.49564620554447175,0.6563292324543,-0.05192360132932663,0.42926367521286013,0.6098581910133362,-0.01737509872764349,0.38361576199531555,0.5017715394496918,-0.03454862423241138,0.36152291893959043,0.4340498149394989,-0.04825620613992214,0.3456348717212677,0.3705565512180328,-0.059896955639123915,0.47791210412979124,0.5924192070960999,-0.028046466037631036,0.46229851245880127,0.4538542926311493,-0.0450410146266222,0.4561508774757385,0.37223049998283386,-0.06044990643858909,0.4514359265565872,0.30253625512123106,-0.07108906432986259,0.5190616488456726,0.6098090231418609,-0.04428914040327072,0.523886638879776,0.49722986817359927,-0.07513096183538437,0.5220518946647644,0.4225772649049759,-0.09944949746131897,0.5200939178466797,0.3517552316188812,-0.11427864208817481,0.5576872110366822,0.6596939861774445,-0.06227986514568329,0.5445430338382721,0.5744451582431793,-0.08729518055915833,0.5246184349060059,0.6105966389179229,-0.08665140196681023,0.5091454863548279,0.6633344233036041,-0.08555022180080414,w
0.5726629972457886,0.8902158915996552,3.285598410229795e-07,0.5117153406143189,0.8390338301658631,-0.03153004813939333,0.4800164759159088,0.7522941768169403,-0.04159336648881436,0.5232995986938477,0.691653722524643,-0.04817808680236339,0.5760488510131836,0.6508934736251831,-0.0549962405115366,0.4999033510684967,0.6047159790992737,-0.02218541782349348,0.46069692373275756,0.4931046336889267,-0.03957651443779468,0.4424503564834595,0.4235225200653076,-0.05369003191590309,0.42938404679298403,0.35808977484703064,-0.06609387695789337,0.5521986544132232,0.5886322855949402,-0.030861624144017698,0.5437479496002198,0.44940904080867766,-0.046033446490764615,0.5417770206928253,0.36734948456287386,-0.06199433989822865,0.5398178815841674,0.2975093901157379,-0.07388615161180496,0.5947784304618835,0.608285915851593,-0.04498396553099156,0.6054278790950776,0.4990409016609192,-0.07512019500136376,0.6078985452651977,0.4253751277923584,-0.10070252865552902,0.6092851877212524,0.3546411722898483,-0.11748037338256836,0.6328313410282135,0.6601480364799499,-0.06102985180914402,0.6228474020957947,0.5834186792373657,-0.08868014439940453,0.6010294020175934,0.6212551772594452,-0.09025394394993783,0.582517671585083,0.6713605403900147,-0.09080053791403771,w
0.5702988028526306,0.8937170922756195,3.468085935764975e-07,0.5096754550933837,0.8413583874702454,-0.030242149904370307,0.4790977746248245,0.7540093123912811,-0.03923119381070137,0.5218487322330475,0.6947792291641235,-0.04494623281061649,0.5741660237312317,0.6553393125534057,-0.050649761036038396,0.4983474135398865,0.6063003659248352,-0.019599523581564426,0.45926683247089384,0.49353900253772737,-0.03620808869600296,0.44119152426719666,0.4236653417348862,-0.04951386786997318,0.42802363634109497,0.35812219977378845,-0.06115457192063332,0.5511205196380615,0.5916245996952056,-0.02882115412503481,0.544292950630188,0.4516992330551147,-0.04401832893490791,0.5432604968547821,0.3695997059345245,-0.059483109042048454,0.5414363086223603,0.2990129768848419,-0.07063938826322555,0.5937431335449219,0.6123774707317352,-0.043520474806427956,0.6056572556495666,0.5044795036315918,-0.0734532818198204,0.6086516201496124,0.43117116391658783,-0.09795117750763893,0.6098626554012299,0.3598148077726364,-0.1134670339524746,0.631034654378891,0.6656088590621948,-0.060083895549178125,0.6215601444244385,0.5860987603664398,-0.0861556775867939,0.6000147342681885,0.6237174034118652,-0.08587354570627212,0.5816391766071319,0.6738336086273193,-0.08499801531434059,w
0.6352422833442688,0.9038016259670257,3.718761178106433e-07,0.5754113256931305,0.8493507683277131,-0.03133492153137922,0.5497162163257598,0.7613631069660187,-0.0422506932169199,0.5953062653541565,0.7020732760429382,-0.05016750358045101,0.6474565386772155,0.6658416271209717,-0.058809030801057816,0.5650041341781616,0.6149741530418396,-0.023027262650430202,0.530169665813446,0.499385866522789,-0.040354127809405324,0.5144728779792785,0.42754400968551637,-0.05450569167733192,0.5025586783885956,0.3605953961610794,-0.06706662103533745,0.6193442285060883,0.6004372596740722,-0.03213090393692255,0.6134977817535401,0.4609038919210434,-0.04769402742385864,0.6145277261734009,0.3780756115913391,-0.06411289572715759,0.6143177568912506,0.3055859297513962,-0.07643703520298004,0.6637161910533905,0.6223509728908538,-0.04631947204470634,0.6807254791259766,0.5164916813373566,-0.07484259158372879,0.6876178443431854,0.4432933658361435,-0.09882585853338241,0.6920590698719025,0.37155533134937285,-0.11514202281832694,0.7021835207939148,0.6763124287128448,-0.06262114532291889,0.6977917134761811,0.6026143908500672,-0.08827391564846039,0.6761041224002838,0.6397075355052948,-0.08843160718679428,0.6570372700691223,0.6860352277755737,-0.0884695403277874,w
0.6301286399364472,0.9091027438640594,3.6403659464667726e-07,0.5710013806819916,0.8539886772632599,-0.030059411376714706,0.5433092832565307,0.7650494575500488,-0.04047803692519665,0.5870059490203857,0.7060596764087677,-0.04814322404563427,0.6403235733509064,0.67090944647789,-0.05634180419147015,0.5598991334438324,0.6181109845638275,-0.021481824666261674,0.5243288218975067,0.5025133192539215,-0.03834425918757915,0.508048814535141,0.4310974717140198,-0.05165541656315327,0.49603971242904665,0.3647725313901901,-0.06354817524552345,0.6136140346527099,0.6042137682437897,-0.03104765061289072,0.6072987675666809,0.46389504969120027,-0.04695523791015148,0.607635909318924,0.38076595067977903,-0.06260478794574738,0.6075252771377564,0.30860751271247866,-0.07398709133267403,0.6579542040824891,0.6261812031269074,-0.045696568116545676,0.6758291721343994,0.5193072259426117,-0.07477120161056519,0.6818204164505005,0.4457381784915924,-0.09833183512091637,0.6860777914524079,0.3740383207798004,-0.11386872082948685,0.6963703274726868,0.6799576342105865,-0.06231359727680683,0.6898179411888122,0.6061400592327117,-0.08810298368334771,0.6666374504566193,0.6437188148498535,-0.08801549300551414,0.647095364332199,0.6908176958560943,-0.08761361092329026,w
0.5599846541881561,0.9037945210933686,3.814344921693191e-07,0.4957922637462616,0.8543111562728882,-0.026793205924332143,0.4595788300037384,0.7750792324542999,-0.03741120435297489,0.49031115174293516,0.7125807523727417,-0.04650651142001152,0.537382698059082,0.6693678736686707,-0.055800389125943185,0.4777623325586319,0.6180200815200806,-0.01787360114976764,0.4373430132865906,0.5076855182647705,-0.03539694733917713,0.4184701532125473,0.43865700960159304,-0.04885855130851269,0.4043884962797165,0.37397242784500123,-0.06072325743734837,0.5273133397102356,0.6035873115062713,-0.02981900703161955,0.516037130355835,0.4642644762992859,-0.048817599192261696,0.5139231950044632,0.38230997025966645,-0.06525576636195182,0.5116983413696289,0.3122148811817169,-0.07660642266273499,0.569206964969635,0.6249023079872131,-0.04696061089634895,0.5758409440517426,0.5178558468818665,-0.07911988645792008,0.5745080828666687,0.4445147603750229,-0.10333243310451508,0.5723742485046387,0.37680967450141906,-0.11804540678858758,0.6061946213245392,0.6771379292011261,-0.0656812097877264,0.5908085942268372,0.5930072426795959,-0.0920907698571682,0.5686953067779541,0.6275595486164093,-0.09223779886960984,0.5517967283725739,0.6779977202415466,-0.09162358194589615,w
0.5631876170635224,0.9058729588985444,3.3177686020735564e-07,0.5006779789924621,0.8573116838932038,-0.026533974893391134,0.4653641015291214,0.7748067557811738,-0.03599950559437275,0.49829981923103334,0.7127159655094146,-0.04398096352815628,0.5455334186553955,0.6723312318325043,-0.05251729637384415,0.47828534841537473,0.6227759301662446,-0.015740167628973723,0.43867410719394684,0.5110573172569275,-0.032395726442337035,0.4205269873142242,0.44222974181175234,-0.046157007664442064,0.4062191218137741,0.37727910578250884,-0.058223682641983035,0.5265481829643249,0.6064579308032989,-0.02704106252640486,0.5081496834754944,0.4699349761009216,-0.043034051358699796,0.5007600247859955,0.388853457570076,-0.058878565207123756,0.49403377175331115,0.32010296285152434,-0.07056679576635361,0.5694029331207275,0.6247048676013947,-0.04354488030076027,0.5742695748805999,0.516856563091278,-0.07301059439778328,0.5719927072525024,0.44359683692455293,-0.09714696332812309,0.568835586309433,0.3764255464076996,-0.11278498247265815,0.6088371574878693,0.6733830690383911,-0.06176755391061306,0.5952706038951874,0.5933836221694946,-0.08764789700508117,0.5746380507946014,0.631408017873764,-0.08814442902803421,0.5586441278457641,0.6835256457328797,-0.08815932869911194,w
0.5639320492744446,0.9112017333507538,3.6955278517325494e-07,0.5007971286773681,0.8635653614997864,-0.027418393269181253,0.4654753506183624,0.7819102227687835,-0.03826979845762253,0.49741905331611636,0.7201258540153503,-0.04776456765830517,0.54469513297081,0.6795081198215485,-0.05785255059599877,0.4806405961513519,0.6292948603630066,-0.01867761481553316,0.4398946225643158,0.5169227540493011,-0.036617633700370786,0.42079277634620665,0.44745232462882994,-0.05105326920747757,0.4055375397205353,0.3822350800037384,-0.06356027126312255,0.5294050812721253,0.6137406587600708,-0.029943263716995717,0.5149864435195923,0.47515558898448945,-0.04657328128814697,0.5103876650333404,0.3923434168100357,-0.0630440130829811,0.5054348349571228,0.3220797210931778,-0.07529623955488204,0.5717091083526611,0.6332750499248505,-0.046395837888121606,0.5765652239322663,0.5271826565265656,-0.07554849758744239,0.5755692243576049,0.4536417812108994,-0.10000189915299415,0.5731718301773071,0.3865523040294647,-0.11613445058465004,0.6098307430744171,0.6819112539291382,-0.06473754569888115,0.5969654142856597,0.6027399599552155,-0.09064182490110398,0.5755185961723328,0.6376359403133393,-0.09206652119755745,0.55784832239151,0.6867918014526367,-0.0928543046116829,w
0.5690956294536591,0.918817138671875,3.704802736592683e-07,0.5043746709823609,0.8694408595561981,-0.026285176910459996,0.46776169538497925,0.7883338928222656,-0.03502589575946331,0.4987510859966278,0.7270025968551636,-0.04217961244285107,0.5468540549278259,0.6877598345279694,-0.04929675273597241,0.4867119938135147,0.6315644085407257,-0.015976411290466785,0.44512839019298556,0.5203164994716645,-0.03302491270005703,0.42461833357810974,0.4517420381307602,-0.046280162408947945,0.4085666000843048,0.38776454627513884,-0.05780495405197143,0.5353826761245728,0.6183333992958069,-0.027762588299810886,0.5237531661987305,0.47881191968917847,-0.04546351358294487,0.5205211639404297,0.3954589873552322,-0.06133652292191982,0.5172639667987824,0.3250465840101242,-0.07229742556810378,0.5763717830181122,0.6394335091114044,-0.04498965926468372,0.5825658857822418,0.5345334470272064,-0.07607290521264076,0.5812534928321839,0.4617276072502136,-0.10088991224765778,0.5784322023391724,0.39462304413318633,-0.11593469977378845,0.613390076160431,0.6913211286067963,-0.06393511295318603,0.5982074916362763,0.6099473357200622,-0.0892363280057907,0.5758647382259369,0.6449203789234161,-0.08960197940468788,0.5574820578098297,0.6963311433792114,-0.08922047540545464,w
0.18879150301218034,0.8534977555274963,7.56834930371042e-07,0.25420348942279813,0.8011074542999268,-0.03020160999149084,0.29641683101654054,0.7054121494293213,-0.040601493790745735,0.2601734012365341,0.6148036897182465,-0.04785175137221813,0.2068684682250023,0.5621454179286957,-0.056321413815021516,0.29633315801620486,0.5524491429328918,-0.023119383491575718,0.33957791030406953,0.4255787581205368,-0.03429087307304144,0.3629886269569397,0.35275963246822356,-0.04439070001244545,0.3778885692358017,0.2851371496915817,-0.053103924915194514,0.24194901585578918,0.5330300688743591,-0.028223837539553643,0.26465915739536283,0.3855273604393005,-0.03675901237875223,0.2758758068084717,0.29450567364692687,-0.05298570431768894,0.28009721636772156,0.2149742513895035,-0.06602321304380894,0.19135405570268632,0.5479441583156586,-0.036166605353355405,0.18178445100784302,0.4107242673635483,-0.061325524002313614,0.18226028680801393,0.31209181547164916,-0.09080884903669358,0.17797408252954483,0.23003911077976227,-0.11176090762019157,0.14222507029771805,0.5887164652347565,-0.04520591087639332,0.15256576836109162,0.49284465312957765,-0.0735503613948822,0.17905138432979584,0.522756814956665,-0.0795179396867752,0.19698902517557143,0.5742797374725341,-0.08195351287722588,w
0.18613716810941697,0.8417237162590027,6.805674786392046e-07,0.25002528727054596,0.7925511538982392,-0.029591654427349567,0.29343284368515016,0.6956654250621795,-0.03843838572502136,0.2590855836868286,0.6042008996009827,-0.04440265372395515,0.20764964520931245,0.5531734704971314,-0.05167809352278709,0.2890714228153229,0.5442727208137512,-0.019728128239512442,0.33028423190116885,0.42060278058052064,-0.03011324517428875,0.3510240912437439,0.3473292052745819,-0.040163654088974,0.3638718783855438,0.28193258941173555,-0.04877656288444996,0.23569352626800538,0.526543664932251,-0.024028969928622246,0.25242310762405396,0.38070040941238403,-0.03160948995500803,0.260422283411026,0.29159092903137207,-0.046819988265633584,0.26352016627788544,0.21709001660346985,-0.059095009416341784,0.18700938522815705,0.5416720032691955,-0.03126018885523081,0.18041468411684036,0.40539737045764923,-0.054469789192080495,0.18393801301717758,0.31253611743450166,-0.08156811892986297,0.18311223089694978,0.23739607036113738,-0.100776045024395,0.13903287947177886,0.5818792343139648,-0.03981308490037918,0.14724840223789215,0.4881091177463531,-0.06697585657238961,0.17355877459049224,0.5137863457202911,-0.07270739674568176,0.19203142672777176,0.5625370025634766,-0.07468272969126702,w
